Product Name,Product Image URL,Product Description
"Sunfun

Gartenmöbel-Set Melina",https://media.cdn.bauhaus/m/1018989/15.jpg,"Das 5-teilige Gartenmöbelset Melina von Sunfun besteht aus einem Tisch, einem 3-Sitzer-Sofa sowie 2 Loungesesseln und einem Sonnenschirm. Der Sunfun Loungetisch Melina überzeugt mit seiner modernen Optik und seiner robusten Verarbeitung, die optimal für den Außenbereich geeignet ist. Die Tischplatte aus dem Verbundwerkstoff Hochdruck-Schichtpressstoff (HPL) ist frostsicher und pflegeleicht und eignet sich besonders gut, wenn der Tisch nahezu ganzjährig draußen stehen soll. Der pulverbeschichtete Aluminiumrahmen sorgt für eine hohe Stabilität und Haltbarkeit. Das Melina Loungesofa von Sunfun verfügt wie der Loungesessel über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. So kann das Sofa bei Bedarf ohne große Anstrengungen umgestellt werden. Das Sofa bietet Platz für bis zu 3 Personen. Die im Lieferumfang enthaltenen Kissen von Sofa und Sesseln sind besonders dick und sorgen so für gemütlichen Sitzkomfort. Gefertigt sind sie aus pflegeleichtem, sowie wetterständigem Polyester. Der Sunfun Ampelschirm Melina besteht aus einem pulverbeschichteten Aluminium-Mast und Stahlstreben. Der Schirm ist komfortabel per Fußpedal um 360° drehbar und per Handgriff entlang des Mastes neigbar. Zudem kann er entlang des Auslegearms seitlich gekippt werden. Ein Kreuzständer ist bereits im Lieferumfang enthalten, Schirmfuß oder Beschwerplatten müssen zusätzlich erworben werden. Der Sunfun Melina Schirmbezug ist passend für das Ampelschirmgestell Melina. Er ist aus Polyester 300 g/m² gefertigt und zeichnet sich durch seine sehr gute Lichtechtheit sowie wasserabweisende Eigenschaften aus. Zudem bietet er einen UV-Schutz von 50+. Das Material trocknet schnell ab und ist widerstandsfähig gegen Schmutz und Abnutzung. Der Bezug kann per Hand gewaschen werden. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel werden ohne Dekoration verkauft."
Gartenmöbel-Set Anni,https://media.cdn.bauhaus/m/667408/15.jpg,"Das 7-teilige Gartenmöbelset Anni von Sunfun lädt bei sonnigem Wetter zu gemütlichen Stunden im Kreise der Liebsten ein und bietet Platz für 6 Personen. Der Sunfun Gartentisch Anni besteht aus einem hochwertigen und äußerst robusten Teakholz und ist somit witterungsbeständig und resistent gegen Schädlinge. Der Gartentisch eignet sich mit seiner Länge von 240 cm ideal für ein gemütliches Beisammensitzen und fügt sich mit seinem elegantem und natürlichem Erscheinungsbild in jedes Ambiente ideal ein. Er lässt sich mit verschiedenen Gartenstühlen kombinieren und stellt somit einen besonderen Hingucker auf jeder Terrasse dar. Der anthrazitfarbene Regie-Klappstuhl von Sunfun besitzt ein Gestell aus Aluminium. Dank Klappfunktion kann der Stuhl platzsparend aufbewahrt werden. Der Sitzflächen-Bezug ist graumeliert und aus Textilen gefertigt. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Diana/Eva",https://media.cdn.bauhaus/m/1435275/15.jpg,Das Sunfun Gartenmöbel-Set Diana/Eva besteht aus dem Sunfun Gartentisch Diana und 4 Eva Stapelsesseln.
"Sunfun

Gartenmöbel-Set Laura/Kathrin",https://media.cdn.bauhaus/m/1122161/15.jpg,"Das 6-teilige Gartenmöbelset Laura/Kathrin von Sunfun besteht aus einem Tisch, einer Bank und vier Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar. Die Sunfun Gartenbank Laura ist ebenfalls aus hochwertigem gebürsteten Akazienholz gefertigt, bietet Platz für bis zu vier Personen, ist mit bis zu 400 kg belastbar und lässt sich schnell und einfach aufbauen. Der Sunfun Kathrin Gartenstuhl lässt sich zusammenklappen und ist damit ideal für den flexiblen Einsatz im Garten, auf der Terrasse oder dem Balkon. Das Gestell besteht aus pulverbeschichtetem Aluminium sowie aus hochwertigem Akazienholz. Sitzfläche und Rückenlehne aus Polyester sorgen für einen angenehmen Sitzkomfort. Das moderne Design in Hellgrau und natürlichem Teakbraun ist ein optisches Highlight in jedem Außenbereich. Außerdem ist der Stuhl UV-beständig, mit bis zu 100 kg belastbar und wird fertig montiert geliefert. Hinweis: Gartenmöbel werden ohne Dekoration ausgeliefert."
Gartenmöbel-Set Maja,https://media.cdn.bauhaus/m/356995/15.jpg,"Das 5-teilige Gartenmöbel-Set Maja von Sunfun besteht aus einem Gartentisch und 4 bequemen Regie-Klappstühlen der gleichnamigen Produktlinie. Der Gartentisch Maja mit pulverbeschichtetem, witterungsbeständigen Aluminium-Gestell und Glasplatte, bietet Platz für bis zu 8 Personen. Die Glastischplatte aus Sicherheitsglas hat eine Stärke von 8 mm, ist witterungsbeständig und optimal auf das graue Gestell abgestimmt. Die anthrazitfarbenen Regiestühle besitzen ein Gestell aus Aluminium. Dank Klappfunktion können die Stühle platzsparend aufbewahrt werden. Die Sitzflächen-Bezüge sind graumeliert und aus Textilen gefertigt. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Allibert

Gartenmöbel-Set Akola",https://media.cdn.bauhaus/m/448328/15.jpg,Das Allibert Gartenmöbel-Set Akola ist eine elegante Möglichkeit gemeinsam Zeit im Garten zu verbringen. Das bequeme Design in modernen Farben schafft ein warmes Ambiente und ist ein wahrer Hingucker im Außenbereich. Hergestellt ist das Set aus robustem und witterungsbeständigem Kunststoff und kann das ganze Jahr lang draußen stehen bleiben. Es ist besonders pflegeleicht und langlebig. Das Set lässt sich schnell und einfach ohne zusätzliches Werkzeug montieren. Das Set besteht aus 4 Stühlen und einem Tisch.
"Siena Garden

Gartenmöbel-Set Savona/Zurigo",https://media.cdn.bauhaus/m/1236205/15.jpg,"Mit dem Gartenmöbelset Savona/Zurigo lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus Teakholz. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 6 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Balkonmöbel-Set Maja/Melina I",https://media.cdn.bauhaus/m/1112635/15.jpg,"Das 3-teilige Gartenmöbelset Maja/Meina von Sunfun besteht aus einem Tisch und zwei Stühlen. Der Sunfun Balkontisch Maja ist dank seiner Abmessungen ideal für den Einsatz auf dem Balkon geeignet, kann aber auch wunderbar im Garten oder auf der Terrasse verwendet werden. Er ist aus hochwertigem, pulverbeschichtetem Stahl gefertigt und dadurch besonders robust sowie beständig. Bei Nichtgebrauch kann der Tisch ganz einfach zusammengeklappt und verstaut werden. Der Balkontisch bietet Platz für bis zu 2 Personen und wird fertig montiert geliefert. Der Sunfun Stapelsessel Melina ist aus robustem, pulverbeschichtetem Stahl und Streckmetall gefertigt. Er überzeugt durch seine Unempfindlichkeit gegenüber Wettereinflüssen und lässt sich bei Nichtgebrauch platzsparend stapeln und verstauen. Um die Optik von Gartenmöbeln langfristig schön und frisch zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Gartenmöbel werden ohne Dekoration verkauft."
Gartenmöbel-Set Maja/Neila,https://media.cdn.bauhaus/m/313564/15.jpg,"Das 5-teilige Gartenmöbel-Set Maja/Neila von Sunfun überzeugt durch schlichte Eleganz und hochwertige Verarbeitung. Der Gartentisch Maja von Sunfun mit pulverbeschichtetem, witterungsbeständigen Aluminium-Gestell und Glasplatte, bietet Platz für bis zu 4 Personen. Die Glastischplatte aus Sicherheitsglas hat eine Stärke von 8 mm, ist witterungsbeständig und optimal auf das graue Gestell abgestimmt. Der silbergraue Positionsseessel Neila von Sunfun wurde aus hochwertigem PE-Geflecht gefertigt und überzeugt durch eine angenehme Haptik. Das Untergestell aus Aluminium sorgt für hohe Stabilität und die anthrazitfarbene Sitz-Rückenauflage für eine komfortable Sitzfläche. Für optimalen Sitzkomfort lässt sich die Rückenlehne durch eine Gasdruckfeder verstellen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Savona/Zurigo",https://media.cdn.bauhaus/m/1237016/15.jpg,"Mit dem Gartenmöbelset Savona/Zurigo lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus Teakholz. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 5 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Siena Garden

Gartenmöbel-Set Savona/Zurigo",https://media.cdn.bauhaus/m/1236205/15.jpg,"Mit dem Gartenmöbelset Savona/Zurigo lässt sich ein gemütlicher Platz auf der Terrasse oder im Garten schaffen. Die Stühle verfügen über ein robustes Aluminiumgestell, welches stabil aber zugleich angenehm leicht ist. Die Tischplatte besteht zudem aus Teakholz. Die Textilfläche bieten Komfort und bilden ein elegantes Erscheinungsbild. Das Set bietet Platz für bis zu 4 Personen und lädt zum ausgiebigen Entspannen ein. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Allibert

Gartenmöbel-Set Girona-Miami",https://media.cdn.bauhaus/m/313592/15.jpg,Das Allibert Gartenmöbel Set Girona-Miami besticht durch schlichte Eleganz. Ein Gartentisch und sechs Sessel bieten einen idealen Platz für eine gemütliche Runde oder ein Mittagessen unter der Sonne. Die Gartenmöbel wurden aus UV- und wetterbeständigem Polypropylen gefertigt und sind besonders pflegeleicht. Dank des Steck- und Schraubsystems von Allibert ist das Gartenmöbel Set im Handumdrehen aufgebaut.
"Allibert

Gartenmöbel-Set Girona-Miami",https://media.cdn.bauhaus/m/157381/15.jpg,Das Allibert Gartenmöbel Set Girona-Miami besticht durch schlichte Eleganz. Ein Gartentisch und vier Sessel mit Sitzkissen bieten einen idealen Platz für eine gemütliche Runde oder ein Mittagessen unter der Sonne. Die Gartenmöbel wurden aus UV- und wetterbeständigem Polypropylen gefertigt und sind besonders pflegeleicht. Dank des Steck- und Schraubsystems von Allibert ist das Gartenmöbel Set im Handumdrehen aufgebaut.
"Sunfun

Gartenmöbel-Set Laura/Pauline",https://media.cdn.bauhaus/m/1019048/15.jpg,"Das 4-teilige Gartenmöbelset Laura/Pauline von Sunfun besteht aus einem Tisch, einer Bank und zwei Stühlen. Der Sunfun Gartentisch Laura lässt sich dank seiner modernen und schlichten Optik ideal mit zahlreichen Gartenstühlen kombinieren und sorgt für eine wohnliche Atmosphäre im Garten oder auf der Terrasse. Er ist wie die passende Bank aus hochwertigem, gebürstetem Akazienholz gefertigt und für eine lange Haltbarkeit im Außenbereich mit Polyurethanfarbe in hellem Teakbraun behandelt. Der Tisch lässt sich schnell und einfach aufbauen und ist mit bis zu 75 kg belastbar. Die Sunfun Gartenbank Laura bietet Platz für bis zu zwei Personen, ist mit bis zu 175 kg belastbar und lässt sich schnell und einfach aufbauen. Der Diningsessel Pauline wurde aus hochwertigem, lichtechtem PE-Geflecht in Bambus Grey gefertigt und besticht durch eine angenehme Haptik. Dank der runden Form und der Sitzauflage in Anthrazit bietet er idealen Sitzkomfort. Das Untergestell aus Aluminium und die Füße aus Akazienholz in X-Form sorgen für Stabilität und ein modernes Design. Hinweis: Gartenmöbel werden ohne Dekoration ausgeliefert."
"Sunfun

Gartenmöbel-Set Maja/My",https://media.cdn.bauhaus/m/1435291/15.jpg,"Das Gartenmöbel-Set Maja/My besteht aus einem Maja Gartentisch und 4 My Gartensesseln. Der schlichte Gartentisch mit einem dezenten Design hat eine pflegeleichte Sicherheitsglas-Tischplatte sowie ein robustes Aluminium-Tischgestell. Die Diningstühle My haben ein stabiles Metallgestell sowie eine ansprechend geformte, breite Sitzschale aus Kunststoff. Die Stühle punkten mit ihren pflegeleichten Materialien und bieten zeitglich einen hohen Sitzkomfort."
Gartenmöbel-Set Annika,https://media.cdn.bauhaus/m/1435285/15.jpg,"Das Gartenmöbel-Set Annika besteht aus einem massiven Gartentisch und 6 Annika Gartensesseln. Der massive Holztisch mit X-Fuß-Gestell ist aus robustem Robinienholz gefertigt. Dank seiner perfekten handwerklichen Fertigung zeichnet sich der Tisch durch seine Stabilität und Langlebigkeit aus. Die Gartenstühle mit stabilem Metallgestell und ansprechend geformter, geschlitzter Sitzschale aus Kunststoff. Dadurch kann er mit pflegeleichten Materialien punkten und bietet zeitglich überraschenden Komfort."
Gartenmöbel-Set Maja II,https://media.cdn.bauhaus/m/537472/15.jpg,"Das 7-teilige Gartenmöbelset besteht aus einem Diningtisch sowie sechs Gartenstühlen. Der moderne Gartentisch Maja von Sunfun bietet Platz für bis zu 8 Gäste. Die hochwertigen Glasplatten sind mit einer farblichen Beschichtung versehen und bestens für den Gebrauch im Freien geeignet. Das korrosionsfreie Alugestell macht den Tisch robust gegen Wind und Wetter. Der Tisch ist von 160 cm auf 210 cm ausziehbar. Der Positionssessel Maja von Sunfun ist mit wetterfesten Textilen bezogen, das Gestell besteht aus Aluminium. Das Rückenteil ist mehrfach verstellbar, der Sessel lässt sich außerdem platzsparend verstauen. Die verwendeten Materialien sind äußerst pflegeleicht. Der Sessel lässt sich bei Bedarf einfach mit einem feuchten Tuch und milder Seifenlauge reinigen. Möbel werden ohne Dekoration geliefert. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Maja/Carina,https://media.cdn.bauhaus/m/245063/15.jpg,"Das 7-teilige Gartenmöbel-Set Maja/Carina von Sunfun besteht aus einem Gartentisch und 6 Gartenstühlen. Der moderne Gartentisch Maja von Sunfun bietet Platz für bis zu 8 Personen. Die hochwertigen Glasplatten sind mit einer farblichen Beschichtung versehen und bestens für den Gebrauch im Freien geeignet. Das korrosionsfreie Alugestell macht den Tisch robust gegen Wind und Wetter. Der Tisch ist von 160 cm auf 210 cm ausziehbar. Der Sunfun Gartenstuhl Carina besteht aus einem anthrazitfarbenen Gestell, welches aus pulverbeschichteten Stahl gefertigt ist. Die Sitz- und Rückenfläche ist aus robustem Akazienholz gefertigt. Da der Stuhl stapelbar ist, lässt er sich platzsparend verstauen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Maja/My",https://media.cdn.bauhaus/m/1433881/15.jpg,"Das Gartenmöbel-Set 'Maja/My' besteht aus einem 'Maja' Gartentisch L und 6 'My' Gartensesseln. Der große Gartentisch mit ausziehbarer Tischplatte bietet viel Platz und ist aus besonders robusten, beständigen Materialien gefertigt."
"Sunfun Maja
Gartenmöbel-Set",https://media.cdn.bauhaus/m/278462/15.jpg,"Das Gartenmöbel-Set Maja besteht aus einem Gartentisch und 6 praktischen Garten-Stapelstühlen. Der moderne Gartentisch Maja ist von 160 cm auf 210 cm ausziehbar und kann bis zu 8 Gästen Platz bieten. Die hochwertigen Glasplatten sind mit einer farblichen Softtouch-Beschichtung versehen und bestens für den Gebrauch im Freien geeignet. Das korrosionsfreie Alugestell macht den Tisch robust gegen Wind und Wetter. Der stapelbare Gartenstuhl Maja besteht aus wetterfestem Textilen und einem korrosionsfreien Aluminiumgestell. Er überzeugt durch seine Unempfindlichkeit gegenüber Wettereinflüssen, ist besonders pflegeleicht und lässt sich dank seiner Stapelbarkeit platzsparend verstauen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Möbel werden ohne Dekoration verkauft."
"Sensum

Gartenmöbel-Set Bergby",https://media.cdn.bauhaus/m/720893-1/15.jpg,"Das 7-teilige Gartenmöbelset Bergby von Sensum lädt bei sonnigem Wetter zu gemütlichen Stunden im Kreise der Liebsten ein und bietet Platz für 6 Personen. Der Sensum Gartentisch Bergby eignet sich perfekt für Dinner im Freien. Das naturbelassene Eukalyptusholz der Tischplatte bildet einen schönen Kontrast zu dem modernen, mattschwarzen Aluminiumgestell - simpel und dennoch stylish. Der Sensum Gartenstuhl Bergby ist ein wahrer Klassiker. Das mit Textil bespannte Aluminiumgestell ist schlicht, modern und elegant. Die Armlehnen aus Eukalyptusholz im Teaklook bieten einen schönen Akzent zu dem Schwarz des restlichen Stuhls. Design, das zudem auch noch komfortabel ist. Der Stuhl ist perfekt für den Außenbereich geeignet und wetterfest. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
"Sunfun

Gartenmöbel-Set Maja/Lisa | Tischplatte ausziehbar",https://media.cdn.bauhaus/m/1018899/15.jpg,Das 5-teilige Gartenmöbelset Maja/Lisa von Sunfun besteht aus einem Tisch und vier Stühlen. Der moderne Gartentisch Maja von Sunfun bietet Platz für bis zu 8 Gäste. Die hochwertigen Glasplatten sind mit einer farblichen Beschichtung versehen und bestens für den Gebrauch im Freien geeignet. Das korrosionsfreie Alugestell macht den Tisch robust gegen Wind und Wetter. Der Tisch ist von 160 cm auf 210 cm ausziehbar. Der Sunfun Gartensessel Lisa lässt sich dank seiner natürlichen und modernen Optik mit braunem Geflecht mit einer Vielzahl von Tischen kombinieren. Das mitgelieferte Sitzkissen in Hellgrau sorgt dabei für einen angenehmen Sitzkomfort. Durch das pulverbeschichtete Aluminiumgestell erhält der Sessel seinen stabilen Stand und die Belastbarkeit von bis zu 100 kg. Wenn der Gartensessel mal nicht gebraucht wird kann er gestapelt und kompakt verstaut werden. Außerdem ist der Sessel UV-beständig und wird fertig montiert geliefert. Hinweis: Möbel werden ohne Dekoration verkauft.
Gartenmöbel-Set Carina/Maja I,https://media.cdn.bauhaus/m/141056/15.jpg,"Das 7-teilige Gartenmöbel-Set ist ein moderner Hingucker in dezenten Grautönen und besticht durch eine Kombination aus Textilen und Naturhölzern. Das Set besteht aus dem massiven Gartentisch Carina und 6 Maja Regie-Klappstühlen. Die anthrazitfarbenen Regiestühle besitzen ein Gestell aus Aluminium. Dank Klappfunktion können die Stühle platzsparend aufbewahrt werden. Die Sitzflächen-Bezüge sind graumeliert und aus Textilen gefertigt. Der Ausziehtisch Carina besticht mit dem schlichten Stahlgestell in Anthrazit und einer Holzplatte in Teak-Optik. Die Tischplatte aus Akazienolz ist robust und widerstandsfähig. Im einfachen Zustand hat der Tisch eine Länge von 180 cm bei einer Breite von 100 cm. Mit einem Mittelstück kann der Tisch um 60 cm erweitert werden. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege. Das Gartenmöbel-Set wird ohne Dekoration verkauft."
"Sensum

Gartenmöbel-Set Bergby",https://media.cdn.bauhaus/m/720901-1/15.jpg,"Das 7-teilige Gartenmöbelset Bergby von Sensum lädt bei sonnigem Wetter zu gemütlichen Stunden im Kreise der Liebsten ein und bietet Platz für 6 Personen. Der Sensum Gartentisch Bergby eignet sich perfekt für Dinner im Freien. Das naturbelassene Ekalyptusholz der Tischplatte bildet einen schönen Kontrast zu dem modernen, mattschwarzen Aluminiumgestell - simpel und dennoch stylish. Die Maße lassen auch zu größeren Runden einladen. Der Sensum Gartensessel Bergby ist die perfekte Kombination aus Design und Komfort. Die weichen, bequemen Polster in elegantem Grau passen perfekt zum schwarzen Untergestell aus pflegeleichtem Aluminium. Zusätzlich verfügt der Sessel über dezente Eukalyptusholz-Applikationen an den Armlehnen, welche als moderner Eyecatcher fungieren. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Maja,https://media.cdn.bauhaus/m/537468/15.jpg,"Das 5-teilige Gartenmöbel-Set Maja von Sunfun besteht aus einem Gartentisch und 4 Gartenstühlen. Der Gartentisch Maja von Sunfun mit pulverbeschichtetem, witterungsbeständigen Aluminium-Gestell und Glasplatte, bietet Platz für bis zu 8 Personen. Die Glastischplatte aus Sicherheitsglas hat eine Stärke von 8 mm, ist witterungsbeständig und optimal auf das graue Gestell abgestimmt. Der Sunfun Stapelsessel Maja besteht aus wetterfestem Textilen und einem korrosionsfreien Aluminiumgestell. Er überzeugt durch seine Unempfindlichkeit gegenüber Wettereinflüssen und lässt sich dank seiner Stapelbarkeit platzsparend verstauen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
Gartenmöbel-Set Maja/Neila,https://media.cdn.bauhaus/m/146508/15.jpg,"Das 7-teilige Gartenmöbelset besteht aus einem Diningtisch sowie sechs Gartenstühlen. Der moderne Gartentisch Maja von Sunfun bietet Platz für bis zu 8 Gäste. Die hochwertigen Glasplatten sind mit einer farblichen Beschichtung versehen und bestens für den Gebrauch im Freien geeignet. Das korrosionsfreie Alugestell macht den Tisch robust gegen Wind und Wetter. Der Tisch ist von 160 cm auf 210 cm ausziehbar. Der silbergraue Positionssessel Neila von Sunfun wurde aus hochwertigem PE-Geflecht gefertigt und überzeugt durch eine angenehme Haptik. Das Untergestell aus Aluminium sorgt für hohe Stabilität und die anthrazitfarbene Sitz-Rückenauflage für eine komfortable Sitzfläche. Für optimalen Sitzkomfort lässt sich die Rückenlehne durch eine Gasdruckfeder verstellen. Um die Optik von Gartenmöbeln langfristig frisch und schön zu erhalten empfiehlt sich eine auf das Material abgestimmte, regelmäßige Reinigung und Pflege."
